time,temp,tmin,tmax,rhum,prcp,snwd,wspd,pres,tsun,cldc
2017-07-05,30.3,80.96,93.02,67,0.3,,17.3,1019.7,,4
2017-07-06,30.5,82.94,91.94,66,0.3,,16.6,1019.8,621,
2017-07-07,30.3,80.96,93.02,67,0.0,,10.4,1019.2,472,
2017-07-08,29.8,80.96,93.02,68,0.0,,9.4,1018.6,430,
2017-07-09,30.1,82.04,91.94,66,0.0,,13.0,1018.0,667,
2017-07-10,29.4,77.0,91.03999999999999,72,42.9,,12.6,1017.8,,
2017-07-11,28.7,75.92,91.03999999999999,72,0.5,,10.1,1018.0,434,
2017-07-12,29.1,73.94,91.03999999999999,78,139.4,,11.2,1017.8,228,
2017-07-13,28.6,78.08,91.03999999999999,74,5.1,,20.2,1017.8,438,
2017-07-14,30.1,82.94,91.94,69,0.0,,18.7,1018.6,465,
2017-07-15,30.2,80.06,93.02,67,0.0,,12.6,1017.1,455,
2017-07-16,29.2,80.06,91.03999999999999,74,0.0,,9.4,1015.3,310,
2017-07-17,29.7,78.98,93.02,69,0.5,,10.8,1016.3,,
2017-07-18,28.0,75.92,91.94,80,29.2,,5.4,1018.5,266,
2017-07-19,28.6,77.0,91.03999999999999,77,2.5,,5.4,1019.1,323,
2017-07-20,28.9,78.98,89.96000000000001,73,1.5,,5.8,1018.4,348,
2017-07-21,28.1,71.96,91.94,80,58.2,,4.7,1018.1,156,
2017-07-22,28.7,77.0,91.03999999999999,73,0.0,,8.3,1018.3,366,
2017-07-23,30.0,82.04,91.94,69,0.0,,10.8,1017.2,275,
2017-07-24,30.3,80.96,93.02,69,0.0,,8.6,1017.9,305,
2017-07-25,30.2,82.04,93.91999999999999,73,1.3,,7.2,1019.5,302,
2017-07-26,30.3,82.04,91.94,71,0.0,,11.2,1018.3,435,
2017-07-27,30.4,80.06,93.91999999999999,68,1.5,,10.8,1016.2,649,
2017-07-28,30.1,80.96,93.02,71,0.3,,6.8,1014.6,408,
2017-07-29,29.2,80.96,91.94,73,7.6,,8.3,1013.8,219,
2017-07-30,29.8,78.08,93.91999999999999,71,0.8,,11.9,1013.9,239,
2017-07-31,26.8,75.02,84.91999999999999,82,24.4,,13.0,1015.0,0,
2017-08-01,27.2,75.02,91.94,80,14.5,,8.3,1016.9,249,
2017-08-02,28.1,75.02,93.02,75,0.0,,9.7,1019.0,505,
2017-08-03,30.7,82.04,91.94,71,0.0,,12.2,1020.0,613,
2017-08-04,30.8,82.94,91.94,66,0.0,,17.6,1019.5,593,4
2017-08-05,31.0,84.02,93.02,66,0.0,,16.6,1018.5,599,4
2017-08-06,30.8,82.04,93.02,67,1.3,,18.0,1017.7,565,
2017-08-07,30.4,82.04,91.94,67,0.8,,18.4,1016.8,556,
2017-08-08,30.7,82.04,93.02,65,0.0,,17.3,1016.3,645,4
2017-08-09,30.9,82.94,93.02,62,0.0,,16.9,1016.9,545,
2017-08-10,28.7,78.08,89.96000000000001,74,23.9,,7.2,1018.5,20,
2017-08-11,28.4,77.0,89.96000000000001,73,8.1,,6.5,1018.1,348,
2017-08-12,29.3,78.98,93.02,71,0.0,,9.0,1016.1,611,4
2017-08-13,30.4,80.06,95.0,69,0.0,,7.9,1015.6,506,3
2017-08-14,30.4,80.96,93.91999999999999,66,0.0,,6.8,1015.6,516,3
2017-08-15,30.4,80.96,93.02,67,1.5,,6.8,1016.3,354,
2017-08-16,30.7,80.96,95.0,67,0.0,,6.1,1018.0,473,
2017-08-17,31.2,82.04,93.91999999999999,64,0.0,,11.2,1017.8,610,
2017-08-18,31.2,80.96,95.0,64,12.7,,10.8,1016.3,610,
2017-08-19,30.6,80.06,93.91999999999999,67,1.3,,13.0,1015.1,497,
2017-08-20,28.9,78.08,91.03999999999999,74,9.1,,13.0,1016.2,36,
2017-08-21,30.6,80.06,93.02,66,9.1,,15.5,1017.9,449,4
2017-08-22,30.1,80.06,93.02,73,3.3,,13.7,1016.0,415,
2017-08-23,28.1,75.92,89.06,81,22.1,,5.8,1013.1,,
2017-08-24,27.3,73.94,87.08000000000001,85,29.0,,9.4,1012.0,,
2017-08-25,26.0,73.04,87.08000000000001,85,33.8,,7.6,1015.1,48,
2017-08-26,25.9,75.92,84.91999999999999,86,13.5,,7.6,1015.9,16,
2017-08-27,27.0,75.02,91.03999999999999,83,32.0,,8.3,1013.5,30,
2017-08-28,28.6,75.92,93.02,73,0.3,,10.4,1012.7,287,
2017-08-29,29.7,78.98,93.91999999999999,70,1.5,,7.6,1014.4,364,3
2017-08-30,30.6,80.96,93.91999999999999,69,0.0,,9.7,1015.8,562,3
2017-08-31,31.1,84.02,93.02,68,0.0,,14.0,1016.7,487,3
2017-09-01,30.9,78.98,93.02,70,11.4,,12.2,1016.5,309,
2017-09-02,28.1,73.94,87.98,82,26.2,,7.6,1017.6,81,
2017-09-03,29.4,80.06,93.02,81,0.0,,7.2,1017.9,165,
2017-09-04,29.2,78.98,91.94,78,0.0,,15.1,1016.7,158,
2017-09-05,30.0,78.98,93.02,74,0.0,,12.2,1014.8,344,
2017-09-06,29.6,82.04,91.03999999999999,76,0.0,,8.6,1013.5,98,
2017-09-07,30.4,80.96,93.91999999999999,70,0.0,,11.2,1014.0,374,
2017-09-08,31.2,84.02,93.91999999999999,69,0.0,,19.4,1011.5,,
2017-09-09,29.2,77.0,87.98,76,45.2,,31.3,1005.1,,
2017-09-10,26.3,75.92,82.94,,131.6,,61.9,995.0,,
2017-09-11,31.8,82.04,89.96000000000001,,0.0,,,1004.9,226,
2017-09-12,29.3,78.98,91.94,70,0.0,,8.6,1011.2,414,
2017-09-13,29.3,80.96,91.03999999999999,76,0.0,,7.9,1013.6,180,
2017-09-14,29.5,80.06,91.94,73,0.0,,8.6,1014.6,224,4
2017-09-15,29.6,80.96,91.94,72,0.0,,11.5,1014.8,315,3
2017-09-16,30.0,80.96,91.94,71,0.3,,11.2,1014.5,240,4
2017-09-17,29.6,80.06,91.94,67,0.0,,10.8,1014.1,214,
2017-09-18,29.1,78.08,91.03999999999999,69,0.0,,8.3,1013.2,325,3
2017-09-19,29.7,80.06,93.91999999999999,75,0.0,,9.0,1013.0,217,
2017-09-20,29.4,78.08,91.03999999999999,72,0.0,,8.3,1014.5,50,
2017-09-21,29.0,73.94,91.94,79,58.2,,7.2,1013.6,63,
2017-09-22,27.6,75.92,87.98,91,55.1,,5.4,1011.8,16,
2017-09-23,28.1,77.0,91.03999999999999,83,10.9,,7.9,1010.0,96,
2017-09-24,29.1,80.06,91.03999999999999,78,0.3,,6.1,1010.7,99,
2017-09-25,29.3,80.96,89.96000000000001,74,0.0,,6.1,1011.5,28,
2017-09-26,28.2,75.92,87.98,82,8.1,,8.3,1012.3,,
2017-09-27,28.4,80.06,89.06,79,0.0,,5.0,1012.2,,
2017-09-28,28.6,78.08,89.96000000000001,78,0.0,,10.1,1012.2,,
2017-09-29,27.0,75.92,84.91999999999999,91,33.0,,7.6,1013.0,,
2017-09-30,27.8,77.0,89.96000000000001,83,0.0,,7.9,1013.7,,
2017-10-01,29.5,80.06,91.03999999999999,74,0.5,,17.6,1013.1,,
2017-10-02,28.1,78.98,89.06,83,23.4,,18.4,1015.5,,
2017-10-03,28.4,78.98,89.06,80,5.1,,24.8,1016.1,,
2017-10-04,27.2,73.94,87.08000000000001,84,47.5,,23.0,1015.2,,
2017-10-05,26.4,75.02,84.91999999999999,90,71.1,,18.0,1011.4,,
2017-10-06,28.9,80.96,87.98,84,0.0,,16.9,1013.0,,
2017-10-07,29.4,82.94,89.96000000000001,84,0.0,,18.4,1014.3,,
2017-10-08,29.4,80.96,91.03999999999999,81,0.0,,12.6,1014.2,,
2017-10-09,29.1,78.98,89.96000000000001,78,2.0,,14.8,1014.2,,
2017-10-10,29.3,78.98,89.96000000000001,72,0.3,,20.2,1015.2,,
2017-10-11,28.6,78.08,89.06,70,0.0,,16.9,1014.0,,
2017-10-12,27.6,77.0,87.98,79,9.1,,13.7,1012.0,,
2017-10-13,27.9,78.08,89.06,81,2.8,,13.3,1013.9,,
2017-10-14,28.8,78.08,89.06,78,2.0,,13.0,1016.5,,
2017-10-15,28.5,78.98,89.96000000000001,74,0.0,,9.4,1016.1,,3
2017-10-16,28.0,78.08,89.06,79,20.1,,5.4,1014.3,,
2017-10-17,27.9,75.02,89.06,76,0.0,,9.0,1015.1,,
2017-10-18,28.0,77.0,87.98,76,0.5,,8.6,1015.9,,
2017-10-19,27.7,75.92,89.96000000000001,79,1.5,,10.8,1016.0,,
2017-10-20,28.2,75.92,89.06,76,2.3,,18.4,1016.4,,
2017-10-21,27.9,78.08,87.08000000000001,77,2.0,,22.7,1017.2,,
2017-10-22,28.8,80.06,87.98,74,0.0,,23.0,1018.2,,
2017-10-23,28.6,80.06,87.98,75,0.0,,18.4,1016.5,,
2017-10-24,27.1,75.92,87.98,84,59.7,,9.4,1013.2,,
2017-10-25,23.7,66.02,78.08,68,11.4,,13.7,1012.5,,
2017-10-26,20.7,60.980000000000004,78.08,53,0.0,,10.8,1015.6,,2
2017-10-27,23.4,66.92,82.04,64,0.0,,15.5,1015.3,,
2017-10-28,25.9,75.02,82.04,83,55.4,,18.4,1010.0,,
2017-10-29,24.1,62.959999999999994,80.06,75,3.6,,18.4,1006.8,,
2017-10-30,18.4,59.0,71.06,44,0.0,,12.2,1016.9,,1
2017-10-31,20.4,62.059999999999995,80.06,54,0.0,,11.2,1019.1,,
2017-11-01,23.7,66.92,82.04,60,0.0,,10.1,1018.7,,
2017-11-02,24.9,71.06,84.91999999999999,66,0.0,,10.8,1018.8,,
2017-11-03,25.2,71.06,86.0,70,1.3,,9.7,1017.3,,
2017-11-04,25.2,71.96,84.91999999999999,80,0.3,,10.4,1015.4,,
2017-11-05,25.1,71.06,86.0,79,0.0,,7.6,1015.6,,
2017-11-06,25.9,71.06,84.91999999999999,78,0.0,,6.8,1016.6,,3
2017-11-07,26.0,71.96,86.0,77,0.0,,7.9,1016.3,,3
2017-11-08,26.1,71.96,86.0,74,0.0,,9.4,1015.2,,2
2017-11-09,26.7,75.02,87.08000000000001,76,0.0,,10.8,1014.9,,
2017-11-10,26.8,73.94,87.08000000000001,75,7.1,,12.2,1015.5,,
2017-11-11,26.2,75.02,84.02,72,2.3,,18.0,1017.4,,
2017-11-12,27.1,73.94,87.08000000000001,78,33.0,,20.2,1017.5,,
2017-11-13,26.2,73.94,84.91999999999999,82,17.3,,15.1,1016.2,,
2017-11-14,26.5,73.94,86.0,73,0.0,,15.5,1013.6,,4
2017-11-15,24.1,71.96,82.94,82,13.0,,11.2,1012.3,,
2017-11-16,23.9,69.08,80.96,80,0.0,,11.9,1014.3,,
2017-11-17,23.2,68.0,82.94,72,0.0,,12.6,1016.0,,
2017-11-18,23.9,66.02,82.94,66,0.0,,7.2,1015.0,,
2017-11-19,24.0,64.94,82.94,68,0.0,,6.1,1014.1,,
2017-11-20,23.6,69.98,80.06,77,3.8,,13.3,1016.6,,
2017-11-21,24.8,71.06,84.91999999999999,81,15.7,,6.8,1014.5,,
2017-11-22,25.2,69.98,84.91999999999999,78,0.0,,6.5,1013.4,,2
2017-11-23,25.2,71.96,84.02,82,8.1,,10.4,1011.6,,
2017-11-24,24.4,69.98,82.04,76,0.0,,10.4,1011.9,,
2017-11-25,22.3,64.94,78.98,73,0.0,,6.1,1015.9,,
2017-11-26,23.1,64.94,82.04,65,0.0,,9.0,1016.9,,
2017-11-27,22.8,68.0,80.06,70,0.0,,11.2,1017.0,,
2017-11-28,25.3,71.06,84.02,79,10.2,,16.9,1018.6,,
2017-11-29,25.4,71.06,84.02,78,0.0,,15.1,1018.2,,
2017-11-30,25.6,73.04,82.94,71,0.0,,11.9,1017.1,,3
2017-12-01,24.4,69.98,84.02,71,0.0,,11.5,1017.5,,3
2017-12-02,24.3,68.0,82.04,68,0.0,,10.4,1019.0,,2
2017-12-03,24.1,68.0,82.04,68,0.0,,10.1,1018.9,,2
2017-12-04,23.6,64.94,82.94,71,1.0,,12.2,1020.0,,3
2017-12-05,25.1,71.96,84.02,74,0.0,,16.2,1020.7,,3
2017-12-06,25.0,69.08,82.94,78,0.0,,7.9,1018.7,,2
2017-12-07,24.9,69.98,84.91999999999999,86,0.0,,9.0,1015.5,,
2017-12-08,26.1,75.02,87.08000000000001,86,0.0,,12.6,1012.3,,
2017-12-09,23.6,59.0,80.06,83,13.2,,18.4,1014.1,,
2017-12-10,14.5,50.0,64.04,52,0.0,,16.9,1023.6,,2
2017-12-11,14.6,51.98,69.08,47,0.0,,10.1,1023.2,,1
2017-12-12,15.8,48.02,73.94,66,0.0,,9.4,1017.8,,1
2017-12-13,16.6,51.98,66.92,54,0.0,,8.3,1018.1,,1
2017-12-14,15.4,46.94,73.04,60,0.0,,3.6,1018.6,,1
2017-12-15,18.7,53.06,78.98,70,0.0,,4.0,1019.3,,
2017-12-16,21.3,60.980000000000004,80.96,68,0.0,,8.6,1022.0,,
2017-12-17,23.6,66.92,82.94,75,0.0,,11.9,1022.8,,
2017-12-18,24.6,69.08,84.02,82,0.0,,9.4,1023.1,,
2017-12-19,24.3,66.92,82.94,76,0.0,,7.2,1022.6,,2
2017-12-20,23.4,66.02,82.94,78,0.0,,8.3,1019.6,,3
2017-12-21,23.9,68.0,84.91999999999999,78,0.0,,5.0,1018.8,,2
2017-12-22,24.2,66.92,84.91999999999999,77,0.0,,7.6,1020.9,,
2017-12-23,24.2,69.08,82.04,71,0.0,,9.0,1021.4,,
2017-12-24,23.2,64.04,82.94,71,0.0,,4.0,1020.7,,
2017-12-25,23.0,64.04,84.02,74,0.0,,6.5,1021.4,,
2017-12-26,23.7,69.98,82.94,78,0.0,,10.4,1022.9,,
2017-12-27,24.4,71.06,84.02,74,2.3,,7.9,1022.4,,
2017-12-28,23.8,69.08,80.96,76,0.3,,8.6,1021.5,,
2017-12-29,22.1,64.04,77.0,81,0.0,0,9.7,1020.8,,
2017-12-30,17.8,60.08,66.02,85,0.0,0,8.3,1020.4,,
2017-12-31,17.8,57.02,75.02,74,0.0,0,6.1,1020.6,,2
2018-01-01,21.0,60.08,80.06,73,0.0,0,7.9,1018.9,,
2018-01-02,17.7,57.02,71.96,92,6.1,0,16.2,1017.9,,
2018-01-03,18.4,53.06,69.08,85,12.7,0,15.8,1014.1,,
2018-01-04,11.6,44.06,60.08,51,0.0,0,14.4,1019.9,,2
2018-01-05,12.1,46.04,64.04,48,0.0,0,10.8,1025.1,,2
2018-01-06,14.4,48.92,69.98,61,0.0,0,13.3,1026.2,,
2018-01-07,16.2,53.06,73.04,68,0.0,0,16.9,1025.2,,3
2018-01-08,21.3,62.059999999999995,78.98,77,0.3,0,18.4,1019.9,,
2018-01-09,22.6,68.0,78.08,89,0.5,0,7.6,1016.6,,
2018-01-10,22.3,66.92,78.98,87,1.0,0,7.6,1015.8,,
2018-01-11,23.7,69.08,80.96,82,0.0,0,14.0,1015.9,,
2018-01-12,24.7,71.96,84.02,85,2.5,0,16.6,1014.6,,
2018-01-13,22.5,57.92,75.92,69,0.0,0,11.5,1019.0,,
2018-01-14,16.6,53.06,73.94,71,0.0,0,15.5,1023.3,,
2018-01-15,17.1,53.96,75.92,78,0.0,0,15.1,1023.8,,
2018-01-16,20.2,62.059999999999995,75.92,62,0.0,0,13.7,1024.1,,
2018-01-17,19.7,57.02,73.94,62,0.0,0,11.5,1022.6,,
2018-01-18,13.5,44.06,64.04,63,0.0,0,15.1,1024.8,,
2018-01-19,14.3,50.0,73.04,70,0.0,0,10.8,1024.3,,
2018-01-20,19.8,60.980000000000004,77.0,70,0.0,0,9.0,1023.0,,
2018-01-21,23.1,69.08,80.06,72,0.0,0,18.4,1020.9,,
2018-01-22,23.8,69.98,80.96,75,0.0,0,18.4,1018.8,,
2018-01-23,24.9,73.04,84.02,83,0.0,0,13.3,1017.6,,
2018-01-24,24.1,69.08,82.04,81,0.3,0,9.7,1019.6,,
2018-01-25,22.0,64.94,75.02,68,0.0,0,19.4,1023.7,,
2018-01-26,22.7,66.02,78.08,60,0.0,0,30.2,1026.2,,
2018-01-27,23.6,69.08,80.06,64,0.0,0,31.0,1024.2,,
2018-01-28,24.4,71.96,82.04,73,0.0,0,26.3,1019.8,,
2018-01-29,25.4,68.0,84.02,78,2.3,0,16.6,1015.3,,
2018-01-30,19.8,55.94,73.04,59,0.0,0,16.9,1020.0,,
2018-01-31,16.9,53.96,73.94,63,0.0,0,13.0,1022.7,,
2018-02-01,20.6,57.92,78.98,64,0.0,0,9.7,1021.8,,
2018-02-02,22.3,64.04,82.04,68,0.0,0,5.8,1021.2,,
2018-02-03,21.8,66.92,75.02,79,3.0,0,14.0,1021.6,,
2018-02-04,23.3,69.08,80.06,78,0.0,0,15.8,1018.6,,
2018-02-05,24.0,69.98,84.02,81,0.0,0,10.1,1019.7,,
2018-02-06,23.6,69.98,78.98,77,0.0,0,16.9,1023.6,,
2018-02-07,24.6,71.96,82.94,77,0.0,0,16.9,1022.9,,
2018-02-08,25.0,73.04,84.02,80,0.0,0,14.8,1023.0,,4
2018-02-09,25.1,71.96,82.94,76,1.0,0,19.1,1022.5,,
2018-02-10,25.0,71.96,84.02,78,0.0,0,20.5,1021.3,,
2018-02-11,25.6,75.02,84.91999999999999,80,0.0,0,21.2,1020.9,,
2018-02-12,25.9,75.02,84.02,78,0.0,0,18.7,1024.4,,
2018-02-13,25.7,73.04,84.91999999999999,75,0.0,0,18.0,1027.4,,
2018-02-14,25.3,71.96,82.94,67,0.0,0,16.6,1027.1,,
2018-02-15,24.2,66.92,82.04,62,0.0,0,9.4,1025.1,,2
2018-02-16,23.2,64.04,82.94,70,0.0,0,7.2,1022.6,,2
2018-02-17,23.8,66.02,84.02,73,0.0,0,8.3,1022.4,,3
2018-02-18,24.5,69.98,84.02,73,0.0,0,14.4,1022.9,,3
2018-02-19,24.5,69.98,84.02,74,2.5,0,24.5,1023.8,,
2018-02-20,25.9,73.04,84.02,76,0.0,0,27.7,1025.4,,
2018-02-21,25.3,73.94,82.94,75,0.0,0,27.0,1026.8,,
2018-02-22,24.9,71.96,82.94,74,0.3,0,22.7,1026.7,,
2018-02-23,24.8,71.96,82.04,72,0.5,0,24.5,1025.6,,
2018-02-24,24.4,71.06,82.04,77,0.0,0,21.2,1022.2,,
2018-02-25,24.6,71.06,82.04,77,0.0,0,15.8,1021.2,,
2018-02-26,24.3,71.06,84.02,78,0.5,0,11.5,1021.4,,
2018-02-27,24.1,68.0,84.91999999999999,80,1.5,0,10.1,1021.1,,
2018-02-28,24.4,69.98,80.96,71,0.0,0,15.8,1019.2,,
2018-03-01,24.0,66.92,84.02,71,0.0,0,10.1,1017.5,,3
2018-03-02,24.8,69.08,87.98,74,0.0,0,9.4,1017.4,,
2018-03-03,22.3,62.059999999999995,80.06,45,0.0,0,11.9,1017.7,,1
2018-03-04,19.5,59.0,78.98,50,0.0,0,14.4,1017.6,,2
2018-03-05,19.0,57.92,75.92,62,0.0,0,9.4,1017.5,,2
2018-03-06,20.2,57.92,78.08,66,0.0,0,10.1,1016.9,,3
2018-03-07,21.9,64.94,82.94,77,4.3,0,13.7,1015.2,,
2018-03-08,18.8,57.02,73.04,54,0.0,0,14.4,1017.5,,
2018-03-09,16.2,53.06,71.96,52,0.0,0,12.2,1020.2,,
2018-03-10,19.6,57.02,78.08,72,0.0,0,15.5,1017.6,,
2018-03-11,24.3,69.98,87.08000000000001,76,0.0,0,15.5,1012.7,,
2018-03-12,23.7,59.0,78.08,82,0.5,0,17.6,1011.1,,
2018-03-13,17.2,51.98,73.94,56,0.0,,11.2,1016.9,,2
2018-03-14,17.4,55.04,73.04,52,0.0,0,12.6,1018.0,,
2018-03-15,17.1,51.08,75.02,49,0.0,0,9.4,1020.3,,1
2018-03-16,19.2,53.96,77.0,61,0.0,0,9.0,1019.3,,1
2018-03-17,21.4,62.059999999999995,80.06,70,0.0,0,9.0,1018.1,,2
2018-03-18,23.1,64.04,86.0,77,0.0,0,8.6,1014.8,,2
2018-03-19,24.5,66.02,86.0,75,0.0,0,10.4,1011.4,,
2018-03-20,25.8,71.06,89.06,78,0.0,0,19.1,1010.5,,3
2018-03-21,24.1,60.08,80.96,63,0.0,0,17.6,1014.0,,
2018-03-22,17.9,57.02,73.04,44,0.0,0,12.6,1021.5,,1
2018-03-23,18.1,53.06,77.0,44,0.0,0,10.1,1023.0,,2
2018-03-24,20.4,62.059999999999995,75.92,53,0.0,0,12.6,1021.8,,2
2018-03-25,22.0,64.04,80.06,68,0.0,0,9.7,1019.2,,2
2018-03-26,23.4,66.92,84.02,71,0.0,0,13.0,1020.7,,4
2018-03-27,23.1,69.98,78.08,59,0.0,0,27.4,1023.1,,
2018-03-28,22.5,69.08,78.98,60,0.0,0,25.9,1021.0,,
2018-03-29,23.4,71.06,80.06,62,0.0,0,21.6,1019.5,,
2018-03-30,23.9,69.98,82.04,71,0.0,0,14.8,1019.2,,3
2018-03-31,24.0,69.08,82.94,72,0.0,0,10.8,1018.9,,
2018-04-01,24.7,71.96,82.94,70,0.0,0,16.6,1018.0,,
2018-04-02,24.2,69.08,82.94,71,0.0,0,12.6,1017.0,,3
2018-04-03,24.7,71.06,82.94,71,0.0,0,16.9,1017.0,,3
2018-04-04,24.6,73.04,82.94,79,23.9,0,10.8,1016.0,,
2018-04-05,23.7,68.0,82.94,79,2.0,0,12.2,1016.4,,
2018-04-06,24.2,68.0,82.94,73,0.0,0,13.7,1016.5,,
2018-04-07,25.4,69.98,87.98,70,0.0,0,15.8,1013.0,,3
2018-04-08,25.3,71.06,87.98,81,1.0,0,11.2,1012.6,,
2018-04-09,26.5,69.98,91.03999999999999,72,0.0,0,12.2,1015.4,,2
2018-04-10,27.3,73.04,91.03999999999999,73,0.0,0,12.2,1017.2,,3
2018-04-11,25.0,69.98,86.0,72,0.0,0,12.2,1017.4,,
2018-04-12,23.6,69.08,82.04,63,0.0,0,18.4,1019.3,,3
2018-04-13,24.6,71.06,82.94,63,0.0,0,18.4,1019.4,,3
2018-04-14,25.7,71.06,86.0,74,0.0,0,16.9,1017.6,,3
2018-04-15,27.1,71.06,87.08000000000001,81,5.6,0,23.0,1016.3,,
2018-04-16,23.2,62.059999999999995,82.04,62,0.0,0,15.1,1017.8,,
2018-04-17,20.3,60.08,80.06,58,0.0,0,12.6,1019.6,,0
2018-04-18,22.5,62.959999999999994,82.04,67,0.0,0,11.9,1019.4,,1
2018-04-19,23.9,68.0,84.02,68,0.0,0,9.0,1019.0,,
2018-04-20,24.7,68.0,87.98,68,0.0,0,10.4,1018.8,,2
2018-04-21,25.5,71.96,84.02,70,0.0,0,14.0,1019.1,,
2018-04-22,25.7,73.04,86.0,81,8.4,0,18.4,1018.0,,
2018-04-23,25.2,71.06,84.02,88,40.9,0,15.1,1016.6,,
2018-04-24,26.4,73.04,91.03999999999999,78,0.0,0,10.8,1014.6,,3
2018-04-25,24.7,68.0,84.91999999999999,68,1.8,0,13.3,1014.2,,
2018-04-26,23.3,66.02,82.94,72,0.0,0,9.7,1013.9,,
2018-04-27,24.8,69.98,82.94,82,13.0,0,6.8,1012.4,,
2018-04-28,23.9,66.92,86.0,72,0.0,0,12.2,1013.4,,3
2018-04-29,24.6,69.08,84.02,69,0.0,0,12.2,1017.1,,
2018-04-30,25.7,73.04,84.02,56,0.0,0,16.9,1019.6,,3
2018-05-01,25.3,73.04,82.94,66,1.8,0,19.8,1020.8,,
2018-05-02,24.9,71.96,82.94,74,5.6,0,22.0,1021.1,,
2018-05-03,25.6,73.94,84.02,75,1.0,0,22.7,1020.1,,
2018-05-04,25.6,71.06,82.94,72,13.2,0,18.4,1017.9,,
2018-05-05,25.5,71.96,84.02,81,2.8,0,14.8,1013.4,,
2018-05-06,26.3,73.04,86.0,80,7.1,0,13.7,1014.0,,
2018-05-07,26.1,71.96,87.98,78,17.0,0,6.8,1014.0,,
2018-05-08,26.4,75.02,86.0,73,0.0,0,13.7,1015.0,,
2018-05-09,25.9,73.04,86.0,66,0.0,0,15.1,1017.1,,
2018-05-10,25.6,73.04,84.02,66,0.0,0,15.5,1018.1,,
2018-05-11,26.3,75.02,84.91999999999999,65,0.0,0,15.8,1018.7,,
2018-05-12,25.4,75.92,80.06,69,0.0,0,14.8,1018.4,,
2018-05-13,24.9,71.06,80.96,90,31.2,0,12.6,1016.3,,
2018-05-14,24.5,71.06,84.02,88,15.0,0,14.8,1014.2,,
2018-05-15,25.7,69.08,87.08000000000001,86,20.1,0,14.0,1014.8,,
2018-05-16,24.7,71.96,86.0,87,0.0,0,12.6,1014.8,,
2018-05-17,25.1,71.96,82.04,93,20.6,0,9.4,1015.1,,
2018-05-18,25.4,73.04,84.91999999999999,84,0.0,0,12.2,1014.9,,
2018-05-19,24.2,71.06,78.08,93,15.5,0,12.2,1017.0,,
2018-05-20,23.8,71.06,80.06,93,63.5,0,17.6,1017.6,,
2018-05-21,25.2,73.94,80.96,84,0.0,0,21.6,1017.2,,
2018-05-22,26.1,77.0,84.02,80,0.0,0,21.6,1017.6,,
2018-05-23,26.7,75.92,86.0,78,0.0,0,18.0,1018.0,,
2018-05-24,26.6,75.92,86.0,83,0.0,0,15.5,1017.5,,
2018-05-25,25.3,71.96,80.96,91,16.8,0,14.4,1015.7,,
2018-05-26,24.6,71.06,78.08,92,40.9,0,21.6,1012.6,,
2018-05-27,25.1,73.94,82.94,92,34.8,0,25.6,1009.7,,
2018-05-28,25.4,73.94,80.96,86,1.8,0,20.5,1012.4,,
2018-05-29,26.4,73.04,86.0,86,21.3,0,14.0,1014.3,,
2018-05-30,27.6,78.08,87.98,85,0.0,0,17.3,1015.4,,
2018-05-31,26.4,75.02,84.02,91,91.4,0,10.8,1016.4,,
2018-06-01,26.8,75.02,86.0,77,0.0,0,9.0,1015.9,,
2018-06-02,27.2,73.94,89.06,71,0.0,0,8.6,1014.9,,
2018-06-03,28.1,77.0,91.94,76,0.0,0,10.4,1015.5,,
2018-06-04,28.9,78.08,91.94,74,0.0,0,11.9,1015.4,,3
2018-06-05,28.9,78.98,93.02,73,0.0,0,14.4,1013.8,,
2018-06-06,29.0,77.0,93.91999999999999,74,0.0,0,12.2,1013.2,,
2018-06-07,26.4,71.06,89.06,81,34.5,0,10.4,1016.3,,
2018-06-08,26.9,75.92,87.98,82,0.3,0,9.4,1019.3,,
2018-06-09,26.3,71.06,86.0,89,60.2,0,5.8,1019.2,,
2018-06-10,26.8,75.92,84.91999999999999,86,0.3,0,5.8,1017.7,,
2018-06-11,26.4,75.02,84.91999999999999,81,1.3,0,6.5,1016.6,,
2018-06-12,26.6,75.02,87.08000000000001,84,3.3,0,10.1,1017.5,,
2018-06-13,27.4,77.0,87.98,79,0.0,0,7.6,1018.4,,
2018-06-14,26.3,73.04,87.98,86,36.3,0,4.0,1018.4,,
2018-06-15,26.6,73.94,89.06,85,0.5,0,6.1,1017.6,,
2018-06-16,27.0,73.94,89.06,79,0.5,0,8.6,1017.7,,
2018-06-17,28.3,77.0,89.96000000000001,77,0.0,0,10.1,1018.7,,
2018-06-18,28.2,77.0,89.06,77,0.0,0,7.9,1018.2,,
2018-06-19,28.4,78.08,87.98,74,0.0,0,9.4,1016.0,,
2018-06-20,28.4,77.0,91.94,76,0.0,0,8.3,1014.4,,
2018-06-21,28.8,78.08,93.91999999999999,77,1.0,0,9.0,1014.2,,
2018-06-22,28.8,75.02,93.91999999999999,78,10.9,0,7.2,1015.3,,
2018-06-23,28.1,73.94,91.03999999999999,83,4.6,0,5.8,1016.4,,
2018-06-24,27.6,75.92,89.96000000000001,82,19.3,0,6.8,1017.0,,
2018-06-25,28.2,78.08,89.96000000000001,75,0.0,0,13.3,1018.3,,
2018-06-26,28.8,78.08,89.96000000000001,74,0.8,0,10.1,1018.9,,
2018-06-27,28.3,75.02,89.06,77,6.9,0,7.6,1018.5,,
